__LAMDA 	 __MU 
0.2 	 0.3 

# Replication 	 Delay Mean 
1018 	 3.317534625927325 
1019 	 3.338360738079527 
1020 	 3.3330689515107963 
1021 	 3.339402023302418 
1022 	 3.341014568359104 
1023 	 3.341765684138424 
1024 	 3.3399263310851346 
1025 	 3.34228691774614 
1026 	 3.311727957334982 
1027 	 3.334879429147344 
1028 	 3.3240441458888768 
1029 	 3.3381618849192463 
1030 	 3.3396000879369945 
1031 	 3.345830812466842 
1032 	 3.3193427280653593 
1033 	 3.3249409935406766 
1034 	 3.349147002479815 
1035 	 3.3367342956974944 
1036 	 3.330738883973915 
1037 	 3.368796784609021 
1038 	 3.337414079170413 
1039 	 3.3389857118393365 
1040 	 3.3344294540128523 
1041 	 3.347217017593325 
1042 	 3.3438312226145306 
1043 	 3.3383933684974743 
1044 	 3.337124403472674 
1045 	 3.3257650925951654 
1046 	 3.3491934979422147 
1047 	 3.3419987289980035 
1048 	 3.333868098946531 
1049 	 3.324738770049748 
1050 	 3.3311186933400947 
1051 	 3.3200528246685725 
1052 	 3.3378058653671414 
1053 	 3.3259440369272886 
1054 	 3.333215348397876 
1055 	 3.3340422768006137 
1056 	 3.333584509373399 
1057 	 3.335233425415833 
1058 	 3.3476764334386986 
1059 	 3.3373848067110137 
1060 	 3.329835423666849 
1061 	 3.3401610803681656 
1062 	 3.332551459343145 
1063 	 3.324890892776011 
1064 	 3.3190437036997276 
1065 	 3.338663798004859 
1066 	 3.338550704087972 
1067 	 3.3303399464576064 
1068 	 3.3293253492988177 
1069 	 3.3331100127155313 
1070 	 3.334942917891011 
1071 	 3.3452349088153643 
1072 	 3.3293150995443876 
1073 	 3.3269851979334253 
1074 	 3.33959914372141 
1075 	 3.3288597639261295 
1076 	 3.343105255283993 
1077 	 3.3345158067991116 
1078 	 3.3280156324326033 
1079 	 3.332852225471228 
1080 	 3.3418542570560636 
1081 	 3.33168254508559 
1082 	 3.338897745860033 
1083 	 3.3385884364136174 
1084 	 3.3475033676758605 
1085 	 3.3270319933816044 
1086 	 3.307930227744525 
1087 	 3.3357541994130555 
1088 	 3.3410097767688884 
1089 	 3.316950868208667 
1090 	 3.33102583092413 
1091 	 3.3461851449231976 
1092 	 3.3198739940127604 
1093 	 3.3426102156401085 
1094 	 3.345498095610224 
1095 	 3.3336337305497072 
1096 	 3.331234686794315 
1097 	 3.3289061092823014 
1098 	 3.3288452035074974 
1099 	 3.3475972390750592 
1100 	 3.3414421771592147 
1101 	 3.3223390142673788 
1102 	 3.344927904952894 
1103 	 3.33546860441109 
1104 	 3.347762978174213 
1105 	 3.3257664472260933 
1106 	 3.337341856322275 
1107 	 3.3281787771841724 
1108 	 3.3198459405070424 
1109 	 3.3270702357716013 
1110 	 3.3415246080133727 
1111 	 3.326763215833935 
1112 	 3.33008459369594 
1113 	 3.3260411481481036 
1114 	 3.3327698803961816 
1115 	 3.335555383951247 
1116 	 3.3340002566827764 
1117 	 3.3296711058914457 
1118 	 3.3263158081035646 
1119 	 3.3283057011267623 
1120 	 3.334801705676087 
1121 	 3.336475688252889 
1122 	 3.347570878257001 
1123 	 3.3277100119477834 
1124 	 3.34215148831293 
1125 	 3.3363665986961832 
1126 	 3.3325903598145636 
1127 	 3.325898649095701 
1128 	 3.3180207218520597 
1129 	 3.32777090105893 
1130 	 3.336122292723066 
1131 	 3.336467258549484 
1132 	 3.340180414158971 
1133 	 3.334220125942298 
1134 	 3.3303315773224487 
1135 	 3.321055085877568 
1136 	 3.322873923561739 
1137 	 3.328972222984798 
1138 	 3.333364707290966 
1139 	 3.3429096872996733 
1140 	 3.338382100561326 
1141 	 3.328928515396601 
1142 	 3.334470415624593 
1143 	 3.3416803785554308 
1144 	 3.3268096760105346 
1145 	 3.3311872095141806 
1146 	 3.33540184129558 
1147 	 3.3479076747965273 
1148 	 3.346264573428453 
1149 	 3.3273708420750316 
1150 	 3.3520365230910163 
1151 	 3.34267605963 
1152 	 3.347648073743303 
1153 	 3.3353728035387067 
1154 	 3.329772779266045 
1155 	 3.321059679960174 
1156 	 3.3298976272263903 
1157 	 3.3170090315886473 
1158 	 3.3340508299679503 
1159 	 3.3200604522739736 
1160 	 3.3354656181027025 
1161 	 3.316497499562118 
1162 	 3.33307567679963 
1163 	 3.329468825416188 
1164 	 3.338328688835422 
1165 	 3.342170499733817 
1166 	 3.327358875737483 
1167 	 3.340494074977885 
1168 	 3.3209635722207707 
1169 	 3.321791462934796 
1170 	 3.3167963728941627 
1171 	 3.330427082232471 
1172 	 3.347786734752845 
1173 	 3.330895992924631 
1174 	 3.333853943048428 
1175 	 3.339257676324382 
1176 	 3.3371433000796387 
1177 	 3.332646821813838 
1178 	 3.3345226405191934 
1179 	 3.334019500725513 
1180 	 3.3444575903094664 
1181 	 3.3445696518272467 
1182 	 3.3431164823995947 
1183 	 3.333196232497196 
1184 	 3.334397647458837 
1185 	 3.323749947495504 
1186 	 3.3468694349803476 
1187 	 3.3317336919565146 
1188 	 3.3340876442005905 
1189 	 3.3360433687191517 
1190 	 3.3390064597310762 
1191 	 3.3358222215367594 
1192 	 3.331866636042015 
1193 	 3.328145839920928 
1194 	 3.3390983816082573 
1195 	 3.3384731336184594 
1196 	 3.3355452022742167 
1197 	 3.350973331162183 
1198 	 3.3293886554613676 
1199 	 3.3402410543525236 
1200 	 3.3328415269529263 
1201 	 3.337247729737007 
1202 	 3.332802710764147 
1203 	 3.344121943206922 
1204 	 3.3474405728725207 
1205 	 3.3289414198717933 
1206 	 3.338497522585173 
1207 	 3.330710167973953 
1208 	 3.3505766839080064 
1209 	 3.3490787840230176 
1210 	 3.3301203885744317 
1211 	 3.345031752411551 
1212 	 3.314703961583622 
1213 	 3.3280419867816473 
1214 	 3.3480061377036026 
1215 	 3.344434010357105 
1216 	 3.3344452111858236 
1217 	 3.3369790790841196 
1218 	 3.3206128207984427 
1219 	 3.332111293172751 
1220 	 3.3306466214503363 
1221 	 3.340050337281481 
1222 	 3.3256044912867146 
1223 	 3.3318241141069866 
1224 	 3.3408707192070066 
1225 	 3.3322386417264576 
1226 	 3.345144110630625 
1227 	 3.3193215794011217 
1228 	 3.323386472476891 
1229 	 3.343311223396587 
1230 	 3.3244841574870505 
1231 	 3.32763161615639 
1232 	 3.328125740898903 
1233 	 3.326832136157165 
1234 	 3.333504113432847 
1235 	 3.3318817984215325 
1236 	 3.3263178243410865 
1237 	 3.3277031935469528 
1238 	 3.324225727015177 
1239 	 3.3479009218265996 
1240 	 3.325377666344199 
1241 	 3.3309369118435774 
1242 	 3.3296074437075003 
1243 	 3.3398856952948046 
1244 	 3.326745628854131 
1245 	 3.333999496307729 
1246 	 3.331448977772911 
1247 	 3.3473556497358814 
1248 	 3.3207194189408984 
1249 	 3.337862643410475 
1250 	 3.335985196634934 
1251 	 3.3457397768234873 
1252 	 3.3337583018383214 
1253 	 3.330574467582714 
1254 	 3.3299846872721734 
1255 	 3.334252166099495 
1256 	 3.3214358933987005 
1257 	 3.3423040130224226 
1258 	 3.3357690330512533 
1259 	 3.33329573589659 
1260 	 3.339459750370064 
1261 	 3.337461651375302 
1262 	 3.333292673943721 
1263 	 3.3632897874821652 
1264 	 3.361379651666195 
1265 	 3.3332373833016193 
1266 	 3.3377661001431194 
1267 	 3.325976051546875 
1268 	 3.346329590024947 
1269 	 3.3509118190926275 
1270 	 3.3299726888306593 
1271 	 3.3254772603058522 
1272 	 3.3365197584345117 
1273 	 3.318151470415538 
1274 	 3.3324708977840483 
1275 	 3.3363467094373185 
1276 	 3.3263983726511905 
1277 	 3.3419448308887807 
1278 	 3.345942587558019 
1279 	 3.3426189288788652 
1280 	 3.3282353697723495 
1281 	 3.347912795469598 
1282 	 3.3339578634615816 
1283 	 3.339445642167518 
1284 	 3.3371445041685877 
1285 	 3.325915064398815 
1286 	 3.357630721711392 
1287 	 3.3377671895040546 
1288 	 3.326061738115591 
1289 	 3.3322354075839664 
1290 	 3.323049520230267 
1291 	 3.3469418456825317 
1292 	 3.3330046687488335 
1293 	 3.3211698256521314 
1294 	 3.32371031156723 
1295 	 3.328773622056155 
1296 	 3.3200693265778582 
1297 	 3.3259005536508575 
1298 	 3.336889419044963 
1299 	 3.3377193872668816 
1300 	 3.3292811441368997 
1301 	 3.3307124088478823 
1302 	 3.3429120232570426 
1303 	 3.338322556607085 
1304 	 3.3205663031920842 
1305 	 3.34267829802633 
1306 	 3.327444797599409 
1307 	 3.3473156271906235 
1308 	 3.3286681147458044 
1309 	 3.3404196133706683 
1310 	 3.335869655664958 
1311 	 3.3380086460627685 
1312 	 3.343123712134354 
1313 	 3.3304190022712175 
1314 	 3.3338171453888914 
1315 	 3.3356184777649673 
1316 	 3.3387923055253164 
1317 	 3.3374018824405867 
1318 	 3.341964844265457 
1319 	 3.3436635612334906 
1320 	 3.318415678481626 
1321 	 3.3357841491277433 
1322 	 3.3300033905473883 
1323 	 3.3414161582056505 
1324 	 3.3353616513038724 
1325 	 3.3278157662481034 
1326 	 3.3397471024206906 
1327 	 3.3044211437999973 
1328 	 3.330164660428784 
1329 	 3.325628872262838 
1330 	 3.3411731042513484 
1331 	 3.33961477139634 
1332 	 3.33502856151669 
1333 	 3.3456487602440874 
1334 	 3.3407595534737475 
1335 	 3.330719030317317 
1336 	 3.3464264589483403 
1337 	 3.344341470286155 
1338 	 3.347195396235406 
1339 	 3.3332890666271453 
1340 	 3.3271783089510873 
1341 	 3.3362890307231536 
1342 	 3.3327144902984687 
1343 	 3.309723013239698 
1344 	 3.312354484687023 
1345 	 3.3365602670001824 
1346 	 3.3421967698019137 
1347 	 3.3201146977070306 
1348 	 3.3432711486024362 
1349 	 3.338510546303852 
1350 	 3.3291206155312674 
1351 	 3.3391814025900484 
1352 	 3.349707284786289 
1353 	 3.3339552348047095 
1354 	 3.339434396340788 
1355 	 3.3456937070398585 
1356 	 3.351564926668671 
1357 	 3.3533799038503087 
1358 	 3.3329634955568594 
1359 	 3.3265272910642545 
1360 	 3.346922207980129 
1361 	 3.3331762618282794 
1362 	 3.317979718659917 
1363 	 3.3270733566633703 
1364 	 3.338125405716781 
1365 	 3.325060717712487 
1366 	 3.3384948248714794 
1367 	 3.342658370921975 
1368 	 3.3267909100404025 
1369 	 3.344656639500206 
1370 	 3.3300323345016576 
1371 	 3.3507640853135663 
1372 	 3.3440196804380813 
1373 	 3.337302528423215 
1374 	 3.3400873870389467 
1375 	 3.3378398276833003 
1376 	 3.337541433777854 
1377 	 3.3331362309272 
1378 	 3.33169009231017 
1379 	 3.324278718988316 
1380 	 3.3347941600880637 
1381 	 3.3338855318743437 
1382 	 3.3317175736599562 
1383 	 3.3377141805171395 
1384 	 3.316009533373115 
1385 	 3.343680330141222 
1386 	 3.3445736291451493 
1387 	 3.341007374624307 
1388 	 3.320113156404165 
1389 	 3.337179277495998 
1390 	 3.3423586667468896 
1391 	 3.335686414598872 
1392 	 3.3295778950692 
1393 	 3.33499755441399 
1394 	 3.3388320014130435 
1395 	 3.324273378555519 
1396 	 3.3221849577175298 
1397 	 3.3295302781778466 
1398 	 3.3445901463319565 
1399 	 3.332545970036093 
1400 	 3.3250259100373127 
1401 	 3.3421639417941034 
1402 	 3.333484661150924 
1403 	 3.3272313563590505 
1404 	 3.3225421883591397 
1405 	 3.329275858423039 
1406 	 3.3426924560536495 
1407 	 3.3477285356936295 
1408 	 3.342951437231009 
1409 	 3.3381109060565617 
1410 	 3.325756882783354 
1411 	 3.3380186048804217 
1412 	 3.336876302562044 
1413 	 3.3337793476776816 
1414 	 3.3287020161150016 
1415 	 3.3273112804317524 
1416 	 3.327232269886644 
1417 	 3.3356310154621647 
1418 	 3.328725575540415 
1419 	 3.3386603923774176 
1420 	 3.349335918140309 
1421 	 3.3295141411483486 
1422 	 3.3289150061178656 
1423 	 3.3027539159223918 
1424 	 3.3260306051607533 
1425 	 3.3414274977615466 
1426 	 3.3299520513209138 
1427 	 3.340809447027864 
1428 	 3.320770105962959 
1429 	 3.3299222570583105 
1430 	 3.3324643473270594 
1431 	 3.3432162688521534 
1432 	 3.337555552163446 
1433 	 3.329729002096451 
1434 	 3.3401155328430168 
1435 	 3.3446373303593226 
1436 	 3.3279385901574265 
1437 	 3.3399127640265847 
1438 	 3.329060869928462 
1439 	 3.3182503271955333 
1440 	 3.342778458600373 
1441 	 3.345747747595714 
1442 	 3.3445604188279785 
1443 	 3.3211800787925108 
1444 	 3.34698214214179 
1445 	 3.3267641973265194 
1446 	 3.3200071700988496 
1447 	 3.343984896062741 
1448 	 3.340210587123314 
1449 	 3.3314509223318067 
1450 	 3.345830520080503 
1451 	 3.3405836552317987 
1452 	 3.342315033980025 
1453 	 3.325639428247296 
1454 	 3.3266582729692646 
1455 	 3.3355355828782973 
1456 	 3.3303373118037913 
1457 	 3.350272765676409 
1458 	 3.3282071962998923 
1459 	 3.334047426237482 
1460 	 3.3460816438275875 
1461 	 3.338271436645207 
1462 	 3.3407809988412467 
1463 	 3.3304083078779514 
1464 	 3.335061744765622 
1465 	 3.347056234228574 
1466 	 3.3284567320214373 
1467 	 3.3450341487981943 
1468 	 3.3185849547848996 
1469 	 3.3470273343171386 
1470 	 3.3109098101352528 
1471 	 3.3288173625639783 
1472 	 3.325732868178947 
1473 	 3.321932376919402 
1474 	 3.3335551481346437 
1475 	 3.3387177570949382 
1476 	 3.3189456958861325 
1477 	 3.342640549588108 
1478 	 3.3289401065085116 
1479 	 3.330468387057723 
1480 	 3.3201988046468895 
1481 	 3.3332184558557394 
1482 	 3.3291614332025765 
1483 	 3.332311093376576 
1484 	 3.3254926728656895 
1485 	 3.326483493387648 
1486 	 3.3292743114211465 
1487 	 3.324065524968367 
1488 	 3.345722351011278 
1489 	 3.3325548347797156 
1490 	 3.3168391139762905 
1491 	 3.331952708127767 
1492 	 3.3406001878864724 
1493 	 3.3184778972277242 
1494 	 3.3346865334447706 
1495 	 3.334214735367006 
1496 	 3.325227990923329 
1497 	 3.346654230347273 
1498 	 3.3283397283154255 
1499 	 3.3322577068165367 
1500 	 3.326164979441033 
1501 	 3.332074940425709 
1502 	 3.321077071059925 
1503 	 3.332074694746167 
1504 	 3.3339485390833405 
1505 	 3.3260390425116646 
1506 	 3.3362851836940304 
1507 	 3.3393795715403813 
1508 	 3.3385579482756356 
1509 	 3.324963229151899 
1510 	 3.3330930423271323 
1511 	 3.3492072226817537 
1512 	 3.3384078476528645 
1513 	 3.3468678823568507 
1514 	 3.332605092740251 
1515 	 3.3387131158607133 
1516 	 3.332740598975698 
1517 	 3.331061534654045 
1518 	 3.3528684816413366 
1519 	 3.3416378469659125 
1520 	 3.345029428205371 
1521 	 3.326584463760541 
1522 	 3.329153279143814 
1523 	 3.350826162553265 
1524 	 3.334816379393318 
1525 	 3.3309436394403904 
1526 	 3.3343950444493844 
1527 	 3.3396592147073405 
1528 	 3.336176353288881 
1529 	 3.338117982218763 
1530 	 3.325199533447533 
1531 	 3.3521712450170784 
1532 	 3.3345595313727805 
1533 	 3.3419020036625433 
1534 	 3.3264985064955153 
1535 	 3.337728435333151 
1536 	 3.3370505537772033 
1537 	 3.326232323279211 
1538 	 3.3390224401715263 
1539 	 3.327726460970505 
1540 	 3.3395913771850743 
1541 	 3.3267169603613684 
1542 	 3.3356710369931575 
1543 	 3.3302760465235997 
1544 	 3.3345122566610943 
1545 	 3.3465608201611268 
1546 	 3.344751546410179 
1547 	 3.346150340980451 
1548 	 3.3277687776495513 
1549 	 3.3360916009746475 
1550 	 3.324965137598234 
1551 	 3.3410162508984578 
1552 	 3.330256609950127 
1553 	 3.3429122833170917 
1554 	 3.334095261718583 
1555 	 3.32356170381571 
1556 	 3.326358375926792 
1557 	 3.335865152776544 
1558 	 3.323790514084466 
1559 	 3.319211967182062 
1560 	 3.3241470760446292 
1561 	 3.3289878777536472 
1562 	 3.3337067407971106 
1563 	 3.3266713982582137 
1564 	 3.341025705093423 
1565 	 3.3428081068794504 
1566 	 3.3249946430446955 
1567 	 3.3215187520046485 
1568 	 3.3395535405651824 
1569 	 3.3323337391655077 
1570 	 3.3406689540822954 
1571 	 3.3495391624139903 
1572 	 3.3388910225185406 
1573 	 3.321804776649027 
1574 	 3.3214225815340934 
1575 	 3.3290609928433246 
1576 	 3.321296988395494 
1577 	 3.3316244212631925 
1578 	 3.3484390236775736 
1579 	 3.3418775930631943 
1580 	 3.3381602787386497 
1581 	 3.326912474241743 
1582 	 3.3346134281919024 
1583 	 3.339160116085458 
1584 	 3.3525999956530748 
1585 	 3.3303178855111883 
1586 	 3.332568842978363 
1587 	 3.322855595600799 
1588 	 3.338795344448183 
1589 	 3.3266450405468646 
1590 	 3.339718787292375 
1591 	 3.330108250890482 
1592 	 3.334848313641845 
1593 	 3.344797469844851 
1594 	 3.323549401977299 
1595 	 3.3529456796768295 
1596 	 3.329582955659453 
1597 	 3.321580515493908 
1598 	 3.324843271164712 
1599 	 3.3277090122938073 
1600 	 3.32509017615712 
1601 	 3.3199642102473264 
1602 	 3.3312411210483055 
1603 	 3.3455708474943298 
1604 	 3.330303739111289 
1605 	 3.3441115529436414 
1606 	 3.3359384485500807 
1607 	 3.343922734590619 
1608 	 3.3351400649173155 
1609 	 3.330196593886879 
1610 	 3.3424498078632054 
1611 	 3.324845035911277 
1612 	 3.3345046697535046 
1613 	 3.325989046583048 
1614 	 3.3458710471556925 
1615 	 3.329072407770059 
1616 	 3.3399528260733713 
1617 	 3.3541321255063923 
1618 	 3.327005105915919 
1619 	 3.3377021841655576 
1620 	 3.3260784732839377 
1621 	 3.3214706389632647 
1622 	 3.3374321232582265 
1623 	 3.332498786425028 
1624 	 3.344225155578048 
1625 	 3.333053719069366 
1626 	 3.337337661326729 
1627 	 3.330795349394355 
1628 	 3.336558909691776 
1629 	 3.3270286732039613 
1630 	 3.3381008136906227 
1631 	 3.3391902608568067 
1632 	 3.3347394417700897 
1633 	 3.3294272301388483 
1634 	 3.325333558867639 
1635 	 3.328230200120696 
1636 	 3.33729177013326 
1637 	 3.3298070787501888 
1638 	 3.349296856354898 
1639 	 3.3416341600248898 
1640 	 3.3296791270159654 
1641 	 3.329000322317348 
1642 	 3.330604687676799 
1643 	 3.3279663243866286 
1644 	 3.323110854579718 
1645 	 3.3213859696514145 
1646 	 3.3132923048600347 
1647 	 3.3310837663333563 
1648 	 3.3261844694946876 
1649 	 3.3540021869215946 
1650 	 3.3270749037849696 
1651 	 3.325461531515576 
1652 	 3.328345560798501 
1653 	 3.3348398932176213 
1654 	 3.3383740037086738 
1655 	 3.3233801466947814 
1656 	 3.3399040766389767 
1657 	 3.3194259655603275 
1658 	 3.334457388502019 
1659 	 3.336287158097923 
1660 	 3.333050854590212 
1661 	 3.3231068524793943 
1662 	 3.33747176707579 
1663 	 3.332249944401347 
1664 	 3.31902203134058 
1665 	 3.3271850905348868 
1666 	 3.335601931887803 
1667 	 3.325907404093616 
1668 	 3.32151496461703 
1669 	 3.334362605663745 
1670 	 3.3351481651389627 
1671 	 3.32791636737107 
1672 	 3.3263569593353632 
1673 	 3.344752201531795 
1674 	 3.339506817676014 
1675 	 3.3339099064578366 
1676 	 3.3365964007399738 
1677 	 3.3469979365909475 
1678 	 3.340260212558112 
1679 	 3.326774776489026 
1680 	 3.3374010276897033 
1681 	 3.3228014621896182 
1682 	 3.323238121809614 
1683 	 3.3420074125463124 
1684 	 3.319420855555154 
1685 	 3.3403054418245075 
1686 	 3.3423382870902136 
1687 	 3.322151032287621 
1688 	 3.331461660509676 
1689 	 3.3293174931606266 
1690 	 3.331079002763788 
1691 	 3.332347239652177 
1692 	 3.331501986217862 
1693 	 3.334132450242252 
1694 	 3.3409176874469884 
1695 	 3.348850719626677 
1696 	 3.343272158558298 
1697 	 3.339278053771617 
1698 	 3.330067065450076 
1699 	 3.327974905785477 
1700 	 3.3348617098761624 
1701 	 3.32677104738081 
1702 	 3.31804005186076 
1703 	 3.3248702145132976 
1704 	 3.328587579926221 
1705 	 3.3454533627074867 
1706 	 3.3451132625146305 
1707 	 3.331247468156911 
1708 	 3.336453128899469 
1709 	 3.33296854794147 
1710 	 3.345238018882495 
1711 	 3.325459941566258 
1712 	 3.3261088724790504 
1713 	 3.3278503025610213 
1714 	 3.3307040140321575 
1715 	 3.325148726564877 
1716 	 3.333003569584693 
1717 	 3.33295109942788 
1718 	 3.3342850917955196 
1719 	 3.3416690203807144 
1720 	 3.323657861537359 
1721 	 3.3371616662025017 
1722 	 3.345085243125127 
1723 	 3.3386860811399712 
1724 	 3.332079491280822 
1725 	 3.3309267997211016 
1726 	 3.333425785069544 
1727 	 3.3369305095716357 
1728 	 3.328670241629817 
1729 	 3.3222283432941464 
1730 	 3.3333571963232353 
1731 	 3.3423966765372004 
1732 	 3.3400182983697357 
1733 	 3.3394096722248423 
1734 	 3.3378187934956887 
1735 	 3.325709826503004 
1736 	 3.3245671876630896 
1737 	 3.330704685068697 
1738 	 3.3070593224574565 
1739 	 3.3391626976838205 
1740 	 3.3415261031513133 
1741 	 3.334223553222037 
1742 	 3.32517608349605 
1743 	 3.3372249045243088 
1744 	 3.33008909136974 
1745 	 3.3456607329726853 
1746 	 3.345400588068666 
1747 	 3.340961429808005 
1748 	 3.3401530960015307 
1749 	 3.3260864498757 
1750 	 3.3346240289782783 
1751 	 3.3481172930188663 
1752 	 3.336324981272582 
1753 	 3.3264949410289484 
1754 	 3.3347975804534196 
1755 	 3.3295360797149716 
1756 	 3.3365607177800305 
1757 	 3.339268371148587 
1758 	 3.3400379802972253 
1759 	 3.3249390072228557 
1760 	 3.331464983382609 
1761 	 3.3212887974693537 
1762 	 3.363446720028719 
1763 	 3.3443700011933277 
1764 	 3.3199007717982822 
1765 	 3.3481614923142695 
1766 	 3.346774600870704 
1767 	 3.3365901731309218 
1768 	 3.33892538405324 
1769 	 3.3348441387504497 
1770 	 3.330918799935299 
1771 	 3.3586255089702632 
1772 	 3.341491810709445 
1773 	 3.3333669566668265 
1774 	 3.328526613505451 
1775 	 3.3365509024271565 
1776 	 3.3330912459914304 
1777 	 3.337230034173934 
1778 	 3.3358806895290085 
1779 	 3.341206028089404 
1780 	 3.331168476073124 
1781 	 3.333074312600259 
1782 	 3.3521432148348933 
1783 	 3.3455800590756186 
1784 	 3.328975227181588 
1785 	 3.3361462606608203 
1786 	 3.340693516718946 
1787 	 3.3350342847872883 
1788 	 3.332830574402592 
1789 	 3.3222793212766932 
1790 	 3.3252534864825187 
1791 	 3.339209771564321 
1792 	 3.3475499078647877 
1793 	 3.3476378714725694 
1794 	 3.33578276205563 
1795 	 3.320818749227814 
1796 	 3.3340916722874194 
1797 	 3.3362972153327393 
1798 	 3.3391199769621753 
1799 	 3.327857280322928 
1800 	 3.3456781598650047 
1801 	 3.3274277716803304 
1802 	 3.33610468800285 
1803 	 3.332472781487841 
1804 	 3.3320064131467797 
1805 	 3.3230421818912306 
1806 	 3.336309819800095 
1807 	 3.3388973966439837 
1808 	 3.330914129230066 
1809 	 3.343004040514502 
1810 	 3.323815275060325 
1811 	 3.332222743000055 
1812 	 3.328481584317405 
1813 	 3.332661147197764 
1814 	 3.328541340657251 
1815 	 3.3135292207139044 
1816 	 3.3394697444288393 
1817 	 3.3362155499364783 
1818 	 3.335957579365047 
1819 	 3.3281921035635547 
1820 	 3.3256005388231262 
1821 	 3.3361120387740235 
1822 	 3.3321923748355835 
1823 	 3.3401597447104807 
1824 	 3.328722853982342 
1825 	 3.319378709714335 
1826 	 3.3469244157951383 
1827 	 3.3252007896878975 
1828 	 3.323558740702489 
1829 	 3.3324263739396134 
1830 	 3.336597803494143 
1831 	 3.3248664681522473 
1832 	 3.3415190679763733 
1833 	 3.3400229549155105 
1834 	 3.3315165448503703 
1835 	 3.3303739504773144 
1836 	 3.329955548742451 
1837 	 3.326688124265856 
1838 	 3.3342734786357706 
1839 	 3.3450837400478113 
1840 	 3.3346555615012106 
1841 	 3.3490502212642785 
1842 	 3.3456041389240183 
1843 	 3.3346734783479186 
1844 	 3.339956324736564 
1845 	 3.3211971255022923 
1846 	 3.3166454605796094 
1847 	 3.340919112872905 
1848 	 3.3199469921370155 
1849 	 3.3600745379355206 
1850 	 3.3248344884545196 
1851 	 3.336429174177316 
1852 	 3.324173692141439 
1853 	 3.3190282811323817 
1854 	 3.3505439875307768 
1855 	 3.3342067826679402 
1856 	 3.3322592291871382 
1857 	 3.3413158808145385 
1858 	 3.333327706331979 
1859 	 3.34343346328374 
1860 	 3.344918353140374 
1861 	 3.3372234661448026 
1862 	 3.336692917750142 
1863 	 3.3300880030452347 
1864 	 3.331280443279593 
1865 	 3.3242489982055883 
1866 	 3.318862722694002 
1867 	 3.32852505690754 
1868 	 3.3371838664183313 
1869 	 3.339371696761321 
1870 	 3.318326808633893 
1871 	 3.3394865518432137 
1872 	 3.327381072354146 
1873 	 3.337435479614603 
1874 	 3.3304075994563838 
1875 	 3.3536524120587146 
1876 	 3.331664253443691 
1877 	 3.337334415602143 
1878 	 3.3259162535063935 
1879 	 3.341582346834814 
1880 	 3.328720078522962 
1881 	 3.3404140991673787 
1882 	 3.3425966286280744 
1883 	 3.3312190585792947 
1884 	 3.3307639441158927 
1885 	 3.321191815650553 
1886 	 3.3346640386608026 
1887 	 3.3254179107315593 
1888 	 3.317226658162623 
1889 	 3.3371605569715945 
1890 	 3.3109638114157907 
1891 	 3.333279007262486 
1892 	 3.3268581718439396 
1893 	 3.3266113912750095 
1894 	 3.3382697294285335 
1895 	 3.3331109999421438 
1896 	 3.3282047819355443 
1897 	 3.331689919493303 
1898 	 3.333697439862008 
1899 	 3.3301298555340164 
1900 	 3.3191935225050293 
1901 	 3.3241329946011438 
1902 	 3.337212301962664 
1903 	 3.326866387874252 
1904 	 3.3407329408924644 
1905 	 3.311464999282846 
1906 	 3.3311233984271182 
1907 	 3.338463783645559 
1908 	 3.344870488832701 
1909 	 3.321311207052783 
1910 	 3.3349189746236054 
1911 	 3.328079353816131 
1912 	 3.3344334945326186 
1913 	 3.3333660217405163 
1914 	 3.3484514221262347 
1915 	 3.3394756645862738 
1916 	 3.336580769816865 
1917 	 3.3099513814428927 
1918 	 3.33720107406518 
1919 	 3.3289581814407416 
1920 	 3.3438496422461372 
1921 	 3.3333294814256345 
1922 	 3.342903072805044 
1923 	 3.340439770245256 
1924 	 3.3328862088399474 
1925 	 3.3337059604154833 
1926 	 3.316989855588024 
1927 	 3.325302666526177 
1928 	 3.3206766962735275 
1929 	 3.342101291728299 
1930 	 3.3326825777014712 
1931 	 3.3370052563193315 
1932 	 3.341372241199101 
1933 	 3.330400301540837 
1934 	 3.3264653190391407 
1935 	 3.3330898102269853 
1936 	 3.3278426657616715 
1937 	 3.3493684210919197 
1938 	 3.3445209158778657 
1939 	 3.326046093685691 
1940 	 3.318734666567632 
1941 	 3.345441001875303 
1942 	 3.34297511285459 
1943 	 3.3435299124886417 
1944 	 3.3422763731004808 
1945 	 3.3388610950837805 
1946 	 3.323988707871785 
1947 	 3.3349051329145687 
1948 	 3.322451886569879 
1949 	 3.3332255064581795 
1950 	 3.3379978141472098 
1951 	 3.3195209946424007 
1952 	 3.3137781286360966 
1953 	 3.3435145842939185 
1954 	 3.322340081943773 
1955 	 3.329424944254596 
1956 	 3.330544345984853 
1957 	 3.3351795083672857 
1958 	 3.341139205890677 
1959 	 3.332766732540432 
1960 	 3.3476647606033945 
1961 	 3.3325980986469834 
1962 	 3.3312238830885783 
1963 	 3.3262201948223775 
1964 	 3.3420237861154742 
1965 	 3.3411705953673914 
1966 	 3.3203925076782626 
1967 	 3.3356644501149506 
1968 	 3.340477420525675 
1969 	 3.3365139962960555 
1970 	 3.330414166946989 
1971 	 3.341117164424677 
1972 	 3.3278079749864973 
1973 	 3.322478177488517 
1974 	 3.3323697503069973 
1975 	 3.324710584837267 
